experiment,dataset,train_dataset,agent,stage,cell,score,raw_mean,lower_mean,upper_mean,complete,reason,max_step,expected_step,eval_path,eval_mtime,agent_path,agent_mtime,agent_newer_than_eval
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_replay_medium-v0/520000.pt,1784170928.2609699,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,scas_n,train_min,!(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/scas_n/walker2d_replay_medium-v0/520000.pt,1784281290.727553,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,scaspl_n,test,!65.77,65.77,1874.86,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784121254.7118893,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,scc_n,test,75.61*,75.61,2155.08,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821986.6993284,source/ice_offline/agent/scc_n.py,1783914967.242309,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,bc,test,0.67,0.67,34.87,1.87,4919.36,True,ok,70000,70000,tmps/evals/experience_hybrid_random/bc/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784822005.28959,source/ice_offline/agent/bc.py,1782794022.1788964,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,td3bc_n,test,88.14*,88.14,4336.27,1.87,4919.36,True,ok,120000,120000,tmps/evals/experience_hybrid_random/td3bc_n/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784822255.6793878,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,iql,test,75.74,75.74,3726.34,1.87,4919.36,True,ok,220000,220000,tmps/evals/experience_hybrid_random/iql/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784822481.1261327,source/ice_offline/agent/iql.py,1782794022.2878957,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,cql,test,2.34,2.34,116.76,1.87,4919.36,True,ok,520000,520000,tmps/evals/experience_hybrid_random/cql/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784822573.558729,source/ice_offline/agent/cql.py,1783915264.2770967,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,aspl_c,train,79.26(t),79.26,3899.55,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/aspl_c/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784759448.063434,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,scas_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,scaspl_n,train,!85.26(t)*,85.26,4194.47,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scaspl_n/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784620927.0216908,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
hybrid_random,walker2d_random_expert_1,walker2d_random_expert_1,scc_n,train,20.88(t),20.88,1028.52,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scc_n/walker2d_random_expert_1-v0/data/eval_data.hdf5,1784762747.2901995,source/ice_offline/agent/scc_n.py,1783914967.242309,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,bc,test,0.81,0.81,41.48,1.87,4919.36,True,ok,70000,70000,tmps/evals/experience_hybrid_random/bc/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784822598.0431566,source/ice_offline/agent/bc.py,1782794022.1788964,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,td3bc_n,test,89.27*,89.27,4391.81,1.87,4919.36,True,ok,120000,120000,tmps/evals/experience_hybrid_random/td3bc_n/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784822853.3545954,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,iql,test,54.06,54.06,2660.14,1.87,4919.36,True,ok,220000,220000,tmps/evals/experience_hybrid_random/iql/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784823024.0951614,source/ice_offline/agent/iql.py,1782794022.2878957,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,cql,test,65.36,65.36,3215.92,1.87,4919.36,True,ok,520000,520000,tmps/evals/experience_hybrid_random/cql/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784823291.909422,source/ice_offline/agent/cql.py,1783915264.2770967,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,aspl_c,train,87.87(t)*,87.87,4323.06,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/aspl_c/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784678488.181017,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,scas_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,scaspl_n,train,!-0.01(t),-0.01,1.46,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scaspl_n/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784536995.700238,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
hybrid_random,walker2d_random_expert_3,walker2d_random_expert_3,scc_n,train,25.97(t),25.97,1278.96,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scc_n/walker2d_random_expert_3-v0/data/eval_data.hdf5,1784766162.4219592,source/ice_offline/agent/scc_n.py,1783914967.242309,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,bc,test,1.17,1.17,59.56,1.87,4919.36,True,ok,70000,70000,tmps/evals/experience_hybrid_random/bc/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784823324.4123735,source/ice_offline/agent/bc.py,1782794022.1788964,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,td3bc_n,test,59.44,59.44,2924.77,1.87,4919.36,True,ok,120000,120000,tmps/evals/experience_hybrid_random/td3bc_n/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784823518.845329,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,iql,test,54.23,54.23,2668.51,1.87,4919.36,True,ok,220000,220000,tmps/evals/experience_hybrid_random/iql/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784823692.6101997,source/ice_offline/agent/iql.py,1782794022.2878957,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,cql,test,52.86,52.86,2601.44,1.87,4919.36,True,ok,520000,520000,tmps/evals/experience_hybrid_random/cql/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784823917.0394688,source/ice_offline/agent/cql.py,1783915264.2770967,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,aspl_c,train,81.15(t)*,81.15,3992.40,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/aspl_c/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784681962.0143802,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,scas_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,scaspl_n,train,!-0.06(t),-0.06,-1.21,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scaspl_n/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784540413.0363388,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
hybrid_random,walker2d_random_expert_5,walker2d_random_expert_5,scc_n,train,29.71(t),29.71,1463.00,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scc_n/walker2d_random_expert_5-v0/data/eval_data.hdf5,1784769516.2194908,source/ice_offline/agent/scc_n.py,1783914967.242309,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,bc,test,1.62,1.62,81.70,1.87,4919.36,True,ok,70000,70000,tmps/evals/experience_hybrid_random/bc/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784823955.9831076,source/ice_offline/agent/bc.py,1782794022.1788964,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,td3bc_n,test,10.13,10.13,499.98,1.87,4919.36,True,ok,120000,120000,tmps/evals/experience_hybrid_random/td3bc_n/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784824020.696566,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,iql,test,55.72*,55.72,2741.99,1.87,4919.36,True,ok,220000,220000,tmps/evals/experience_hybrid_random/iql/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784824201.069382,source/ice_offline/agent/iql.py,1782794022.2878957,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,cql,test,6.46,6.46,319.40,1.87,4919.36,True,ok,520000,520000,tmps/evals/experience_hybrid_random/cql/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784824250.8601246,source/ice_offline/agent/cql.py,1783915264.2770967,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,aspl_c,train,8.35(t),8.35,412.35,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/aspl_c/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784685258.2100985,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,scas_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,scaspl_n,train,!-0.01(t),-0.01,1.52,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scaspl_n/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784543468.7753751,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
hybrid_random,walker2d_random_expert_7,walker2d_random_expert_7,scc_n,train,11.12(t),11.12,548.56,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scc_n/walker2d_random_expert_7-v0/data/eval_data.hdf5,1784772839.4233942,source/ice_offline/agent/scc_n.py,1783914967.242309,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,bc,test,1.28,1.28,64.66,1.87,4919.36,True,ok,70000,70000,tmps/evals/experience_hybrid_random/bc/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784824292.7059276,source/ice_offline/agent/bc.py,1782794022.1788964,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,td3bc_n,test,3.34,3.34,166.21,1.87,4919.36,True,ok,120000,120000,tmps/evals/experience_hybrid_random/td3bc_n/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784824350.9486804,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,iql,test,23.76*,23.76,1170.44,1.87,4919.36,True,ok,220000,220000,tmps/evals/experience_hybrid_random/iql/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784824451.2303185,source/ice_offline/agent/iql.py,1782794022.2878957,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,cql,test,4.00,4.00,198.65,1.87,4919.36,True,ok,520000,520000,tmps/evals/experience_hybrid_random/cql/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784824506.8241484,source/ice_offline/agent/cql.py,1783915264.2770967,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,aspl_c,train,5.27(t),5.27,261.25,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/aspl_c/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784688455.9725418,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,scas_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,scaspl_n,missing,,,,1.87,4919.36,False,missing_eval,,,,,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,False
hybrid_random,walker2d_random_expert_9,walker2d_random_expert_9,scc_n,train,4.72(t),4.72,234.20,1.87,4919.36,True,ok,500000,500000,tmps/evals/experience_hybrid_random_train/scc_n/walker2d_random_expert_9-v0/data/eval_data.hdf5,1784776117.080385,source/ice_offline/agent/scc_n.py,1783914967.242309,False
